Transaction ID,Customer ID,Transaction Date,Transaction Amount,Merchant Category,Transaction Type,Card Type,Customer Age,Customer Gender,Customer Location
6455063d-a707-49f2-8a17-79a86b519285,6d067376-85cf-4a55-8f32-87100cf4396c,2020-02-01,816.55,Clothing,Purchase,MasterCard,77,Female,Monicaside
a0be6140-ee72-4944-a203-2b17d042d979,18e04202-3834-4a25-8c48-2b0234ddd52b,2024-03-21,534.7,Clothing,Refund,Discover,84,Female,Elizabethburgh
95a04daa-2f3a-4cfd-b9c5-3daecec820c7,ec7c15b9-47db-4a34-ad8b-c3c4a43fb8af,2023-03-19,553.51,Restaurant,Refund,Discover,34,Male,North Kayla
9b76e24d-e405-4a18-bc66-0378d9d63f8d,1cab23b6-ffca-41f3-b10b-eaa7430bd79b,2022-01-23,672.91,Restaurant,Refund,MasterCard,24,Male,Port Juliaburgh
355270af-e2ef-4558-b505-0f3f7bd008b5,17829d6b-dae3-4707-9cc3-e64588aecf86,2023-12-17,352.63,Restaurant,Refund,Visa,18,Male,South Nicoleberg
16546d05-e8dc-4fe6-a1a2-dfd4d93f9425,980b421c-e707-47e2-97a2-b94117e5a99b,2023-06-23,742.54,Grocery,Refund,Amex,34,Male,North Dana
7fc6ef60-2c6e-4315-b5a6-0e25c4f1d68a,174fe000-12ed-4001-835e-50b5f650f651,2024-04-13,651.76,Utilities,Purchase,Amex,31,Male,Eddieport
49c537da-e80f-4b2a-aaa8-65ee3d8049ee,be4b4ee2-2cb8-45ce-94b6-bffba029181d,2020-04-08,452.42,Utilities,Refund,Amex,44,Female,South Ian
f1ce838d-a6af-4b25-b655-389b1f1d8c64,fe91ee9e-c08b-4531-a734-ee61cb008187,2022-10-15,997.45,Healthcare,Refund,Visa,61,Female,Kevinshire
d9f9423b-e78e-4cf8-9a3a-00ac1958b542,3cdb39bd-6f40-4151-ae45-94aeada1dc49,2022-08-12,637.77,Restaurant,Refund,Amex,40,Male,Pattersonfurt
5bb4ca4e-0eef-40aa-875d-d25e015e9d0b,6892a0e9-58ec-4200-a488-7ac673833628,2023-06-07,696.7,Electronics,Refund,Visa,23,Male,West Timothy
a353c133-7f8f-4439-a5c4-42c193110687,134bcc1d-ef9f-42e2-a5c4-45e7d6c58c91,2020-05-22,466.47,Grocery,Refund,MasterCard,32,Female,Julianville
1fba9494-8a02-4948-baeb-de351b295a17,d427e4e2-1aff-46f1-8dd1-956eca59dee3,2020-08-12,302.64,Utilities,Refund,Visa,83,Male,West Ethanport
86cbf374-7faa-431b-bf45-45ce0393690d,265a9ffe-9686-45d2-82a4-95c658467607,2024-03-01,600.79,Restaurant,Refund,Discover,71,Male,West Melaniebury
54e95211-bdb4-458d-928e-047f8cca989c,2c6f5034-763c-4102-aaa0-515c7edd5126,2022-07-14,435.03,Travel,Purchase,Visa,90,Female,South Jacob
4e304754-35db-4221-bc18-7e91e99ab246,efd8b6f2-c604-4450-8768-b1846e413720,2020-05-05,596.91,Grocery,Refund,Visa,90,Male,Courtneyside
9f36f879-7e08-4cb6-9708-9d594ca787f7,7460743d-de7a-40aa-953a-b278b5abbc04,2020-04-13,439.95,Electronics,Purchase,Discover,22,Female,North Frederick
172db2ee-4eb1-4ca1-af76-5b202c8e50dc,7301f38f-a1d4-4d5e-bb7c-049181f5ac67,2022-01-07,936.48,Clothing,Purchase,Visa,18,Female,Lake Michellemouth
5c5512bf-95f2-4253-bdd6-1d2136f9aba9,2199fbb1-2919-442e-80a5-5093584d1e2d,2023-11-05,400.2,Grocery,Refund,MasterCard,27,Female,Brittanymouth
436f3fd0-16e3-43d0-b316-4171738b7a83,f69eb59e-4b26-486d-b3e9-359c8ec303fe,2024-06-26,877.03,Utilities,Refund,Visa,81,Male,Kingville
508844a6-e5c9-45eb-a3c9-05e34185c292,c4bf79aa-f3ad-46ff-9861-72e9a91b0595,2022-03-02,702.01,Restaurant,Refund,MasterCard,44,Male,Port Kathy
17c7ea82-5434-4a84-858d-8df015dfe5f7,8b8fbf4d-a67f-4fb9-ada8-09e0d08ac5e5,2023-07-24,684.93,Utilities,Purchase,Visa,60,Male,Port Brett
bbefab3e-902c-4ba3-97d9-e8fb4aef97bd,980952f2-87dd-4c9b-98d3-200702920e7c,2024-02-11,195.3,Healthcare,Refund,Amex,33,Male,Donovanside
2519d9e9-9155-4faa-be17-9f01ae45f98b,4fc58408-d1ba-46f7-8555-e8b44a43a39c,2023-07-24,600.86,Healthcare,Refund,MasterCard,41,Female,North Alanport
e7faee0b-cbf3-4ddb-8f7a-c3fb613565bd,3cf5616f-716a-4416-891d-1a5238e79882,2023-09-09,337.52,Grocery,Purchase,Discover,72,Male,Williamshire
c1a6ea6e-0377-4ebc-b144-ad7380f3c24d,56d7bc4d-e91a-468f-9f12-4065faf8f763,2022-06-23,896.96,Grocery,Refund,Discover,31,Female,East Nathaniel
1e967688-dfd1-4212-94ba-f114c56f07c8,0e487d88-50a9-4deb-ab09-7d51b75719f3,2024-05-18,940.05,Restaurant,Purchase,Visa,66,Male,Alanburgh
0eef0819-b765-46e5-a053-968d23ef1374,ccfc862c-31fe-4f33-b6ec-1b24b08232e1,2023-08-30,539.33,Healthcare,Refund,Amex,35,Female,Matthewtown
26264d33-fb0d-40c0-b094-4f86a64c7f8a,2db9174f-736c-4fe5-8126-d89b1669e368,2022-04-12,587.94,Electronics,Purchase,Amex,83,Male,Brownchester
83a66828-a909-41ab-b6cc-0646058ae2be,90fc9fab-1aa3-4e4e-b2f7-81de8c4addb3,2022-02-15,918.45,Electronics,Refund,Visa,78,Male,Letown
3b3751cd-914a-4e08-8e4b-52a6d0e357dd,af8e63ca-005a-4fc9-b1d7-c80b20d44e45,2023-03-20,695.31,Healthcare,Purchase,Visa,67,Male,Gonzalezton
c1b0030d-70cd-4c6a-b5d3-7a2e33de1bf0,f67be622-93a3-441d-ac5f-b249039ec4c0,2022-04-17,141.86,Restaurant,Refund,Discover,26,Female,Anitachester
c88d7ef7-c186-41fb-a3a1-52243bd1a9f4,e220129e-c405-43a1-82fc-1598e597674e,2020-06-07,332.18,Grocery,Purchase,Amex,83,Male,New Karenbury
1a450945-faa7-4764-8a00-1eb266fb4041,b706d092-c5ea-4f07-aa21-8d95be9f0390,2021-02-03,311.21,Clothing,Purchase,Discover,43,Male,Richardtown
c545643c-e089-4e23-8a85-bbb05a29222b,26c25443-23ac-4de0-a02d-690fd5c954c1,2021-11-25,442.21,Healthcare,Refund,Discover,84,Male,New Clayton
4a84849e-eae2-4169-a9b8-01d3c279911b,6c8785cd-2860-4716-86e0-0a58e4fa1edf,2021-11-06,453.86,Restaurant,Purchase,Amex,52,Female,North Kenneth
16153947-92e3-499e-bac9-472cc3ce6532,090f66ea-926b-4bfe-ab15-77d9243cba7a,2023-11-11,847.74,Healthcare,Purchase,Discover,19,Male,Bowersfurt
63aad5eb-74c2-4812-a902-f36da91dc4cd,e4443584-44ee-49b1-a4e4-86b2d962f0a9,2023-01-08,945.24,Travel,Refund,Amex,76,Male,Mandymouth
0bed509c-70a6-4fe8-9413-63085d1a6186,812adbe2-d2d3-4b67-a30d-cac3acf01834,2021-05-29,834.29,Utilities,Refund,Amex,56,Female,West Barbara
cebecee4-2d78-4042-9e6c-d61636c93bdf,fc772462-41b7-4904-9bab-34d671e3f578,2020-09-26,124.45,Clothing,Purchase,Amex,39,Male,East Victoriaborough
c59c7a30-599f-4f58-8fdd-061dc210a2da,06e28274-3933-480a-800b-37d859110caf,2023-04-25,442.55,Healthcare,Refund,MasterCard,19,Male,Toddfort
64afbd73-9ec0-44ea-8455-c3ee4cffa022,25cd698b-a325-48e8-8557-ed8902e27240,2021-12-20,615.75,Clothing,Refund,Visa,40,Female,Lake Staceyland
dc017d75-ad91-4667-8589-47cb4f52b490,d83b2e49-f89c-43db-8beb-21237f30ed3c,2020-01-02,697.07,Travel,Purchase,Discover,66,Female,Williamsmouth
24661e5b-5224-4e0a-babf-b009710e2693,361786ec-7239-4c9e-97d8-bf99ff83ab87,2023-01-19,138.18,Grocery,Refund,Visa,37,Female,Lake Kyle
10be05f6-9f56-4dfd-bb08-e6207cc329ac,a5e960b3-38d2-4d2f-8962-529bd9fd1417,2020-03-03,807.2,Utilities,Refund,Amex,70,Female,West Kari
2175711e-95ad-4f01-ac84-ee46b8869e87,9ef4bfd1-1ffc-48f0-8d2a-e0033206f59a,2024-03-17,758.13,Clothing,Purchase,Discover,75,Male,East Robinshire
08cc80a1-165a-4646-aaad-7cbff304e4fe,f87e7e03-54ab-485a-a1ed-a13c3664920b,2023-04-29,362.71,Healthcare,Purchase,MasterCard,87,Male,Cervantesshire
0a49b053-9fdf-4d88-bac9-2f52719da1e3,93d89b74-8c86-41b7-aaf4-41122ecd4648,2023-09-16,359.13,Travel,Purchase,Discover,21,Male,Madisonmouth
e4603dc1-c958-4425-ba19-bab2d1ab7baa,97879833-bfde-4979-9497-bed4747055b4,2023-07-20,945.39,Grocery,Refund,Amex,49,Female,Port Nancystad
f3b79c6e-142b-456b-98a6-0de5cf1eeef8,05c90421-ad96-47e0-a14d-acef502246b6,2020-04-22,600.75,Healthcare,Purchase,Visa,70,Female,South James
1eb59115-473f-4698-8462-37c76672da84,371d80d6-af11-44e2-951c-4e1a267f5fe5,2022-08-11,818.8,Clothing,Purchase,MasterCard,71,Male,East Morganfort
bac2f485-83d1-4f23-ac43-fba3fff871ec,fded1381-c7e0-4d28-a7d7-c94b86d9da62,2022-08-26,142.73,Electronics,Refund,Amex,37,Male,Lake Chelsea
7b65a01c-2ca7-4c5c-a781-8ec325a6357f,d189ae90-278a-46b6-bf6e-ceb55110fc78,2023-12-10,340.47,Clothing,Refund,Amex,81,Male,Carrieside
fb873569-5493-4045-a217-c8594af030ee,921d6b18-7f14-4981-99ea-300b46d0c8df,2020-06-03,497.69,Electronics,Purchase,Discover,49,Female,Port Sarah
8cc8e050-a5aa-4231-be78-d6697a50dfc3,a0638c43-fb06-43fb-9b80-52647e08efa1,2022-08-30,912.42,Clothing,Purchase,Discover,84,Male,Lake Melanieland
4abb3086-ce68-482d-b91f-39224bfc97a1,de00e9fa-2fd7-4a54-a98e-6cb75a60dc23,2020-05-20,645.11,Restaurant,Refund,Discover,56,Male,Maryberg
9a9a5c12-77b8-4b7b-a095-84b0dca7135a,9da80365-fc09-49df-8aa6-7bfd2b5528f6,2022-12-19,134.36,Grocery,Purchase,MasterCard,36,Female,Port Janicetown
ae509015-d1e0-4b51-90ea-d889698c9a91,24aadce1-d5cc-4881-bb01-2cef41988aab,2022-10-15,569.96,Utilities,Purchase,Discover,51,Female,New Lindaside
a7c6468b-b134-457a-8e47-eb9d87e5d245,3280aaf7-4732-4726-8f38-25c3fe7d508a,2023-02-03,668.79,Healthcare,Purchase,Discover,33,Male,Kimberlyport
db0fe6f4-a97d-45be-b3d2-b8f050522fd6,1c162fb6-fa19-46dd-a406-eb0f3787f9bb,2023-10-30,386.71,Electronics,Refund,Discover,77,Male,Brianmouth
80f1179d-5217-4679-8db7-a3635eb0ccf6,cef3e7de-30f4-4c06-9813-a0e56a25ed99,2024-05-01,515.22,Travel,Purchase,Amex,50,Female,Jamesland
b5d62171-8610-4fba-9624-2d8ac97f507d,bb295360-d5a8-4604-8225-6c7891a3c0d4,2023-06-17,566.51,Clothing,Purchase,Discover,89,Male,North Georgeview
318eae54-fb2e-4ede-b45b-106864b30dbd,baa55230-4239-4591-8421-4915a7352863,2022-06-16,276.25,Utilities,Refund,Amex,45,Male,Jacquelinestad
9483f75b-38e1-4c28-8bea-1bea25bd2c69,798cdf45-e64b-4861-a602-cf65c7955a81,2020-01-05,403.99,Utilities,Purchase,Discover,37,Male,Lake Barbaraberg
e56036f3-81aa-41cc-9e91-863c4ada805d,5e7f63b5-fbc0-4a66-ae46-44b79ca41ff0,2021-11-22,332.38,Electronics,Purchase,MasterCard,86,Female,North Thomas
ea67ab2f-bfd3-4a45-ae89-d27b95b355b2,dadc0f47-ae33-4e06-85f0-efaadb5ba52a,2023-04-21,123.48,Restaurant,Purchase,MasterCard,20,Male,Danaburgh
965765a7-9025-4d17-b65c-39cbf770bc64,69e61220-00d4-45e1-8180-5af3c9d2923b,2020-10-23,504.65,Clothing,Purchase,Visa,27,Female,Conniefurt
24237e2b-c05b-420a-8873-902c941c3229,39b05c85-29c8-414d-9966-bacd959fedee,2024-05-27,518.67,Electronics,Refund,Discover,86,Male,Pattonside
e795d728-a16c-469e-96ee-1ad2e8abdad2,16c83f2f-6025-48df-b933-5220ce66d8c7,2023-05-30,854.28,Travel,Purchase,Visa,68,Male,Cherylmouth
fccbb290-1655-4d65-ae03-29f5734eaf6d,f02f8356-a675-4ef0-b4ee-4afb9772beeb,2020-11-05,653.98,Restaurant,Purchase,Visa,65,Male,New Maryfort
19332c3f-7a6a-45d9-8514-5a75b8cbbd1d,840a8b67-f1ea-41b3-a12d-2934fc210da6,2020-07-28,839.32,Restaurant,Refund,Amex,71,Female,New Jacobbury
0f4ed4cc-aba8-49f5-94d7-5638d009d4c2,fcebbe61-315d-45d6-992e-3789a153be56,2020-11-30,103.37,Utilities,Purchase,Visa,36,Male,Murphyborough
72070441-3ed6-4a20-b5ac-d804dc931a1a,a8105cec-115b-407d-acca-b2de3c96d8f0,2022-11-13,198.7,Travel,Refund,Discover,33,Male,Lake Matthew
1bc398c7-f939-43cc-b569-2238308a4f12,f327fcba-3de3-491b-bb15-b86663cd01e0,2023-09-05,439.9,Travel,Purchase,Visa,69,Female,West Raymond
7f05c0e8-5052-4fd4-8c4d-8402a7fefca2,07407211-08e4-4522-ad0b-5fdad6015a9c,2023-01-23,663.59,Clothing,Refund,Amex,88,Male,Gonzalesfort
cbee9bee-a97b-4ecc-a7a9-2421cb085b74,49ba519b-7e4a-4c42-9095-5763cfaea3e4,2020-05-06,713.04,Clothing,Refund,Visa,80,Female,Wernerside
b4903952-be1f-4b1e-b12d-ba189bfe64fb,a76ea163-a4a4-4802-8e25-8b38758ce0d4,2022-08-27,320.92,Grocery,Purchase,Amex,90,Male,Tonyatown
4ee4eae5-219d-466c-8159-26fa514d8520,39e86fb0-e5b4-43d5-b9fe-97835771f468,2022-02-11,251.28,Electronics,Refund,MasterCard,75,Male,East Roberthaven
d6a1a1aa-dd68-4051-a990-e8daf15ce4bc,985a75a2-1816-405e-978e-96eb451cc15b,2020-11-18,749.56,Healthcare,Purchase,MasterCard,41,Male,East Marymouth
e1cbd5f4-d5e1-4aa1-9fe8-78446c9bfadf,0d16dad0-e66c-42b3-bcf1-2579c1b7f742,2022-03-04,827.28,Electronics,Refund,Visa,83,Female,South Jeffrey
a48e4921-b5e5-4717-8e74-52c8080eb32c,a3f26fc3-7252-4041-b3f6-d379a3ae7ce4,2024-07-07,525.8,Healthcare,Refund,Amex,42,Female,New Erica
5a636b39-1a44-438d-b49e-8b696d0511d1,41481331-3e1c-49be-bb06-03cc680e85d5,2022-06-14,399.83,Grocery,Refund,Amex,69,Female,South Brittany
388a74fd-3cc4-4da2-92cc-1a9cf31fb0cd,46bab181-2580-4e77-b226-da4e43f1540e,2024-04-21,263.54,Healthcare,Purchase,Discover,86,Female,Port Davidshire
2dcc9284-9f16-4ea0-b10c-8a527af0d779,1325e9dc-3919-4d24-9874-7831d9633ddb,2022-09-12,279.07,Healthcare,Purchase,Amex,79,Female,East Jaredview
101e3341-e826-45b7-a708-f053183f61f0,700f1005-32e5-4af8-9a4f-11bf29e4ca7b,2024-04-01,316.57,Grocery,Purchase,Discover,35,Male,North Thomas
c8223818-0371-4199-b06f-e271063bea6f,e720df87-e58c-4bce-a1af-535a0a2b1deb,2023-05-09,293.13,Healthcare,Refund,Visa,32,Female,Johnsonstad
c4b7b7d6-0018-4878-973e-d46088a755a8,6b4542a5-a99c-4a69-b385-f9d59cc8cb21,2023-12-01,106.89,Travel,Purchase,Amex,35,Male,Port Thomasfurt
4b3e1f53-2bcf-4f0f-8451-1760cc0ce742,630284c6-8407-4e5b-9528-16d95743291a,2023-10-19,492.9,Healthcare,Refund,Discover,72,Male,Rayshire
0fc7c82e-3214-4e90-8784-3105b854faa6,58a5eb97-dff1-4c00-b5f2-961572c2fbae,2021-09-14,500.19,Restaurant,Purchase,MasterCard,66,Female,East Laurenchester
bda4c70f-e158-44b6-85e9-4dacc21ef6dd,3012df52-97a1-4efa-8ff5-b58fc438f5a2,2023-05-29,266.41,Utilities,Purchase,Visa,35,Female,Russellstad
131f3241-4668-447d-8826-cdcecd010a9c,c015be71-d473-4e91-80e0-59518f1cd571,2024-03-18,136.53,Healthcare,Purchase,MasterCard,18,Female,Cassieton
4d49ff0c-d7ac-46e2-be57-31e926f54503,c1890fb3-c9df-4f0a-b44d-ab8764666be0,2020-03-12,390.91,Healthcare,Purchase,MasterCard,76,Male,Garcialand
90aa643d-abf2-408b-ae83-d445e3956ea4,bb9ca8a5-1999-41d4-96ce-f4913a14c6bd,2020-07-02,123.42,Utilities,Purchase,Amex,44,Female,Caseybury
329e933a-5b8e-4139-93f2-dd272758d8f5,0c8e4d58-066a-46ee-961f-478325dc4abb,2022-01-12,148.71,Clothing,Purchase,Visa,49,Female,Calderonburgh
6fb2f979-bc05-4f92-818f-504acfb5f27e,8ff81993-52e6-4c7c-b0d0-895479048f7c,2021-12-21,668.94,Clothing,Refund,Visa,39,Male,Pageport
5820a626-b93b-4f3a-b85a-a57aa70125b5,5d8dcfb5-ac2e-42f4-b053-9f3a271fee5c,2021-11-27,138.85,Healthcare,Purchase,MasterCard,65,Male,Angelaberg
7b7fca5e-ff24-45e7-8846-f3658ebcfb0c,fe4265aa-2819-436b-8f4e-a6c7ef704b75,2023-03-21,631.97,Grocery,Refund,Discover,80,Male,North Andrew
db599ab2-4fa2-47a9-81bf-970f913a2da4,99661182-9879-44a6-98d6-e6027eda3bd4,2022-05-16,343.11,Healthcare,Purchase,MasterCard,21,Male,North Danaton
840bcd93-0899-4887-961b-4ac95931dc79,ef6fc856-8f5f-4a45-be5c-7258c0a51037,2022-07-06,938.81,Healthcare,Purchase,Discover,30,Male,West Robertaton
179c2881-5abe-42bf-83fb-4a7b07f08d9a,b285ef02-032b-4d5f-adaf-380722b192b8,2024-05-28,135.88,Utilities,Purchase,MasterCard,37,Female,Joneshaven
1a503b26-c5a2-447a-8d58-fa7181673700,f4588dfd-04d2-4af1-a164-9b29942d466a,2021-01-24,712.54,Utilities,Purchase,Amex,65,Male,Georgestad
f5ed6e8b-f5ca-4153-a460-8e288f7bc681,662cfcef-6bf4-42d2-bed0-792635a5ffd2,2020-05-01,166.85,Restaurant,Refund,MasterCard,32,Male,Edwardsfurt
3b1fc1c5-f1b7-46df-9856-dd93efaace70,0e08da1e-8ac8-48a1-adff-cc34d85e1e1e,2021-08-09,183.25,Electronics,Purchase,MasterCard,88,Female,Morrisonton
550b9587-ec56-4a6b-b367-125262ef3378,cc6e388e-f89c-44b1-bf7f-0bcab7bada8f,2024-02-21,894.97,Restaurant,Purchase,Visa,34,Female,Hoffmanport
c3ab9239-8337-4124-afe7-18b9fbad4af5,31fd946b-991e-47c5-8d83-12f57ab9645c,2022-06-05,378.28,Healthcare,Purchase,Visa,30,Female,Mitchellview
9dfd8505-b8f6-4067-815c-8f22715af250,23f7684f-7c5a-423b-a2d5-48b73ceceb30,2024-01-15,587.52,Clothing,Refund,Discover,51,Female,Lake Marcus
9e12ab26-589b-4836-9079-d8e5fa82d433,f76022c3-e0a5-4d95-9312-9dd03f9b5774,2022-09-09,169.36,Restaurant,Refund,Amex,90,Male,North Erin
c5400e29-477a-4990-9f4a-9ba2cf605a77,3a48662a-b9ee-4844-8194-7858f0f4bb71,2022-02-02,722.47,Restaurant,Refund,MasterCard,54,Male,East Richardborough
bef7fa50-1b5f-4d5d-ae26-3819250690eb,2b218ce0-6aa2-478b-97f7-8cccc6665bdb,2023-03-31,324.91,Restaurant,Refund,Discover,87,Male,North Herbert
6c5405d6-6296-4777-bcc8-68e683d79d4b,6dd55b6d-c6a7-465c-b295-c8953b37294a,2024-05-15,167.11,Restaurant,Purchase,MasterCard,51,Female,South Joseph
0f52d15c-37bc-4d46-b7a2-489dc4d8d1b3,7dcc293c-51d0-4529-8ef2-b9b5a4bf7703,2020-05-24,416.04,Electronics,Refund,MasterCard,87,Male,Katelynmouth
4368e0e8-0b81-40c5-8028-f658f00ed658,fc1024d1-4e0f-435b-bd38-7915bd3b8d29,2022-11-05,341.91,Healthcare,Purchase,Amex,39,Male,Port Bridget
e7408017-fcdb-4e3b-82da-14eab2817e57,f9af29ce-02fe-407a-bed4-da3a9c6258bf,2020-02-23,822.16,Grocery,Purchase,Discover,50,Female,Sharonmouth
8970ad37-e0b0-4a93-a226-90e682054f55,ecea4b84-1076-4707-afd1-d9e7548ac345,2021-06-24,862.6,Electronics,Purchase,Visa,72,Male,Lake Laurenton
16a7e3b9-5768-458d-819d-4e5ff934a10f,ffaa23f8-cfef-4128-bb30-69000fba74d7,2024-05-02,823.34,Restaurant,Purchase,Visa,65,Male,Crystalberg
43cc9c04-8f94-41d0-a31d-69d27dfd9c2b,fb3e8c15-efd3-4db1-94be-77078dd063eb,2021-04-12,451.78,Healthcare,Purchase,MasterCard,84,Female,New Crystalbury
87a8e7f2-b136-4a48-b17b-39eda2d4ddd3,0ffabc3d-e9d2-4c21-94a6-a9227f721825,2020-03-13,505.11,Grocery,Purchase,Discover,83,Female,Christineland
ef982272-c197-4686-a7b2-a7305dabb6c6,6354e920-040a-4557-8908-93b6d25bf32f,2020-08-15,190.76,Travel,Purchase,Discover,47,Male,Newmanborough
58e16645-db46-4ba7-811c-5c986bd8bbe4,fcc45a89-b357-45bc-87de-eb58b30361e3,2022-12-16,615.42,Healthcare,Purchase,Visa,49,Female,New Nicole
db5b25b7-1e86-41b5-8d79-16079d34c32b,d0a6d023-aad9-4af5-a613-90902971ed1f,2020-03-04,401.53,Healthcare,Purchase,Visa,49,Female,West Daniellemouth
7f2705bb-6722-4c90-acf1-6598730b4b26,6ae54056-a45b-4794-b8e6-5d4ac53b0bd7,2024-05-23,414.16,Healthcare,Refund,Amex,43,Male,Smithchester
a5847cda-dfcd-43d6-8a3b-ddfd8a6fae99,99d1cc33-89c7-4fb5-8acc-a23f2937e8ae,2021-05-28,689.95,Healthcare,Purchase,Amex,69,Female,West Amyton
2014423b-176b-447a-8cea-1800ebbac7d1,9b622c8d-27d5-45d3-8041-05acec770af5,2021-11-26,294.64,Utilities,Refund,Visa,18,Male,East Christinafort
190b7eb7-07b3-428a-b95e-aaa875137abc,2320ec0d-b8d3-4035-9831-8d0cf32c3a5a,2020-10-04,703.65,Electronics,Purchase,Visa,67,Male,Wilsonberg
7b24f434-9f2b-41fc-bbc8-247a812dd5cb,e01349e2-cebf-423c-9602-c835d8a50a0d,2022-05-19,102.17,Restaurant,Purchase,Visa,37,Male,Anthonyborough
971e03de-81f6-406d-b4b5-8edeb525075b,cbfc396e-9f79-4804-ab61-cd2ca75eb68d,2024-05-06,923.96,Clothing,Refund,Amex,47,Male,Christopherfurt
57a3eb8e-642e-4dd4-b5b8-55fb72141144,66ede782-9c13-43ae-b72a-73066e79e65e,2020-03-22,703.84,Clothing,Refund,MasterCard,79,Male,Hollystad
480e8d51-d5f4-477b-b503-770f955ad558,08f0ba87-fc4d-45cc-9431-03c70b91c3ed,2022-09-13,127.87,Healthcare,Refund,Visa,37,Male,West Ericamouth
ff1ad1cb-7ff9-4aff-a5b1-39f6f790f953,1234d55a-e9b2-4d00-8e0e-3ecb01a57e32,2024-03-27,885.94,Grocery,Purchase,Amex,18,Male,Watsonfurt
497c08e2-3b8c-47ea-b698-5d9b2741f566,98a65e1c-abd1-4532-ab45-810c177b37de,2024-05-16,527.31,Travel,Purchase,Amex,39,Male,Hardymouth
1f634537-a2fa-4a6a-8af7-e0f23a25ae89,bc8df0f3-5311-4cc3-8961-fc4d51e9efc1,2022-03-30,980.53,Clothing,Refund,Amex,30,Female,Reynoldston
88802c5c-7aff-4597-b9f2-811ab255712f,fdc65fcf-c2eb-49ac-9d56-b110563a2780,2020-07-04,522.36,Utilities,Purchase,MasterCard,67,Female,Gaymouth
75319bdb-abae-416b-a4bf-a01ab9ea30b5,81e2edfb-1c85-40b6-ac5f-e2d8973ba4de,2022-09-12,193.32,Travel,Purchase,Discover,70,Male,South Meghan
a1ab2f76-9143-4861-9975-af5e2e340b0c,cb16252c-80a0-47cc-8a99-34075486535a,2021-03-15,644.15,Electronics,Purchase,Discover,18,Female,West Cameronport
95ebaee7-7e7c-4f41-b96f-d8860a7398c9,5f673b1e-6202-4a0f-953d-3c9f88f94533,2020-07-11,963.3,Clothing,Refund,Visa,37,Female,Lake Crystal
7f7a01ba-5296-4430-b3b0-f170f25aed39,ec32553e-cfcb-4364-a557-21cccde417b8,2022-10-07,247.64,Electronics,Refund,Discover,24,Male,West Nicolehaven
8e6fe1af-0858-4e59-9ddb-d002aa6fd0ff,269b5c57-6e4e-495d-ab4c-9cdbaf3b9bcb,2021-09-11,753.43,Electronics,Refund,Discover,53,Female,Wilsonberg
6ee2213a-844f-44f9-b376-21ec00e87004,a37fe10d-c9eb-457c-82e1-2e3ac6b09e0e,2024-03-31,225.12,Utilities,Purchase,MasterCard,81,Female,New Melissa
369d7e86-626e-4f95-8d41-6f97aa14a0f0,3e6e282d-81a7-4558-929f-5232cdf984b0,2023-01-30,107.79,Travel,Refund,MasterCard,88,Female,Lake Jeremymouth
1f3ece38-6e14-4e0c-a28e-91f15d721881,2b25008b-f182-427c-bee5-993776415ccc,2024-01-24,714.66,Clothing,Refund,MasterCard,74,Male,Bennettfurt
4f8d73ef-0364-422e-91f1-ba447efeb80f,edf9d4d2-eee5-48c7-8842-6b440913cd5d,2023-06-19,912.17,Travel,Refund,MasterCard,50,Male,Kempport
ed6bbb84-aa3a-4fcc-af8c-c0715890396f,1dcdfad3-46e5-426a-a7a2-c47d428ad688,2020-11-13,437.38,Grocery,Refund,MasterCard,52,Male,East Kimland
d55feca8-08ed-4cf6-98ae-02b917f26c90,a0fc38ed-36f8-44c1-80b2-bc24101fb941,2021-01-12,229.46,Clothing,Refund,MasterCard,74,Male,Lake Elizabethshire
777403fd-167d-4c32-8b2c-8e88687dea39,2b9f2b0a-28ce-47e1-8dce-0084450d70f3,2020-03-28,170.04,Restaurant,Refund,Amex,31,Female,New Timothy
3447d253-63f2-4cd2-8a31-7a03ed00de82,46fc2d52-4c0c-4ff8-bbea-6d107d7384b1,2021-05-24,512.52,Travel,Purchase,Discover,44,Male,North Molly
4a4364a0-1c23-4714-a7cf-79948c75dcf9,c9d516ce-d46e-4ec0-b0a9-71cd200d6c81,2023-05-04,396.54,Restaurant,Refund,MasterCard,78,Female,Danielberg
d6252a33-0c83-42a9-b263-def01d112b20,35788810-921d-4be6-b457-10f7d2773a44,2022-08-05,586.65,Travel,Refund,Visa,62,Male,Williamsstad
f5074d78-a086-49f3-bea5-6dda552d249a,0f56670e-7fc3-4549-a6a5-fe7e9adb270c,2024-04-16,728.7,Restaurant,Purchase,MasterCard,20,Male,Carolland
ab26bc4f-e7ee-4b41-a4fd-35fe49340c0c,c14db399-bd0b-45c9-abee-def528ef4dff,2021-01-27,909.28,Clothing,Refund,MasterCard,59,Female,East Dennis
de8a9ce4-2c6b-453d-bc29-f7ff16cc3bdc,2866801c-b79a-4a6d-9616-570b62da1893,2022-07-28,491.06,Clothing,Refund,Amex,26,Male,Barberport
1db76f61-0519-4715-9ba9-dfab43f0011f,766ebb75-d0fb-4eea-b798-9eed7c6a7168,2023-03-23,845.21,Electronics,Purchase,Visa,74,Female,Port Mikeville
faf33871-2f04-4820-82b6-a1346e3e459f,81051875-c1e1-4580-b183-bbdad5e920cc,2021-07-10,753.66,Healthcare,Refund,Visa,66,Female,West Elizabethshire
